0.119474,8,342,1863.26
0.222999,8,342,1875.69
0.318675,8,342,1724.6
0.413513,9,341,2030.08
0.508292,9,341,2028.21
0.602184,9,341,2049.54
0.69605,9,341,2005.54
0.790074,9,341,2044.82
0.883191,9,341,2077.28
0.977645,9,341,2126.4
1.07175,9,341,2023.71
1.16586,8,342,1826.02
1.2589,8,342,1913.45
1.35268,8,342,1936.94
1.44681,8,342,1941.86
1.54043,8,341,1962.72
1.63386,8,341,2050.1
1.72752,8,341,2054.72
1.82245,8,341,2021.29
1.91469,8,341,2139.42
2.00919,8,341,2019.85
2.10302,7,342,1914.45
2.1971,8,341,2033.02
2.29096,7,342,1966.85
2.38443,7,342,1894.17
2.47809,8,341,1979.56
2.57187,7,342,1860.31
2.66539,7,342,1768.18
2.75948,8,341,1952.58
2.85348,6,343,1660.52
2.94617,9,340,2238.82
3.04023,5,344,1412.13
3.13594,7,342,1934.58
3.22908,8,341,2107.74
3.32171,7,342,2097.49
3.4202,6,343,1746.13
3.51526,7,342,1818.49
3.60946,8,341,2085.86
3.70388,7,342,1973.09
3.80275,7,342,2012.5
3.90161,6,343,1740.93
4.00265,7,342,2043.64
4.10086,7,342,1898.37
4.19805,6,343,1682.42
4.29331,6,343,1679.69
4.39173,4,345,1208.29
4.49064,5,344,1391.1
4.58778,4,345,1139.17
4.68372,5,344,1440.39
4.77829,5,344,1432.77
4.87237,5,344,1423.52
4.9671,7,342,1761
5.06211,6,343,1673.16
5.15622,6,343,1763.14
5.25338,6,343,1774.25
5.34922,6,343,1593.87
5.44494,5,344,1374.08
5.54058,7,342,1911.15
5.63956,6,343,1645.23
5.73526,6,343,1689.64
5.83126,6,343,1707.4
5.9283,5,344,1366.87
6.02914,5,344,1407.94
6.12271,6,343,1638.44
6.2171,5,344,1354.28
6.31313,5,344,1323.31
6.41276,6,343,1722.11
6.51011,7,342,1797.6
6.60593,5,344,1365.95
6.70147,7,342,2003.8
6.79625,5,344,1494.26
6.88992,6,342,1650.25
6.98308,6,342,1638.53
7.076,6,342,1635.84
7.17128,7,340,1859.45
7.26618,7,340,1920.8
7.36043,5,342,1432.15
7.45447,8,339,2015.54
7.54698,6,341,1753.82
7.64096,5,342,1290.11
7.73548,8,339,2124.17
7.82949,5,342,1444.9
7.92153,7,340,1926.21
8.01469,7,340,1889.33
8.10873,6,341,1675.87
8.20158,7,340,1829.64
8.29423,7,340,1888.2
8.38627,5,342,1370.79
8.47933,8,339,2043.16
8.57224,7,340,2035.3
8.66381,3,344,890.601
8.76048,8,339,2186.43
8.85844,6,341,1822.77
8.96644,4,343,1352.85
9.06749,8,339,2199.81
9.17526,4,343,1163.27
9.27437,7,339,1980
9.37368,7,339,1867.26
9.47354,6,340,1752.85
9.57652,7,339,2009.1
9.67649,7,339,1936.01
9.77524,5,341,1495.3
9.87118,8,338,2182.82
9.96579,6,340,1683.18
10.0609,5,341,1575.03
10.1564,9,337,2389.35
10.254,4,341,1194.43
10.3483,7,338,1985.55
10.4439,8,337,2217.57
10.5377,5,340,1499.79
10.6324,7,338,1907.15
10.7267,7,338,1934.23
10.8203,5,340,1491.85
10.9137,8,337,2120.71
11.0072,7,337,1984.91
11.1012,4,340,1239.63
11.1944,8,336,2359.36
11.2874,6,338,1744.61
11.3804,5,339,1491.38
11.4707,8,336,2261.82
11.565,4,340,1190.38
11.6562,6,338,1706.6
11.7507,6,338,1675.68
11.8439,6,338,1727.45
11.9378,6,338,1812.94
12.0318,6,338,1751.63
12.1257,6,338,1849.2
12.2262,7,337,1960.69
12.3218,5,339,1489.62
12.4154,5,339,1363.6
12.5081,8,335,2139.7
12.6061,5,337,1493.91
12.7017,7,335,1998.99
12.7951,7,335,1842.38
12.891,5,337,1417.62
12.9884,7,335,2015.02
13.0818,6,336,1612.77
13.1721,4,338,1144.13
13.2643,8,334,2239.56
13.3554,6,336,1651.78
13.445,3,339,960.179
13.5345,8,334,2115.93
13.6257,6,336,1730.24
13.7169,4,338,1305.4
13.8071,8,334,2259.46
13.8978,4,338,1258.22
13.9883,6,336,1840.01
14.078,6,336,1602.81
14.168,4,338,1206.81
14.2589,6,336,1534.83
14.3554,6,336,1490.89
14.4511,3,339,833.308
14.5484,7,335,1758.87
14.6454,5,337,1321.14
14.7363,2,340,685.414
14.8334,7,335,1735.07
14.9302,5,337,1310.74
15.0293,5,337,1598.52
15.1251,9,333,2231.95
15.2186,6,336,1745.06
15.3085,7,335,1925.71
15.3987,8,334,2080.11
15.4887,5,336,1496.3
15.5793,9,332,2309.73
15.6694,8,333,2095.32
15.7594,4,337,1347
15.8493,9,332,2289.11
15.9388,9,332,2412.73
16.0311,4,337,1369.82
16.1206,9,332,2302.86
16.2119,7,333,1944.75
16.3022,6,334,1826.76
16.392,7,333,1828.4
16.4817,7,332,2159.03
16.5721,7,332,2039.22
16.6605,5,334,1454.77
16.7492,6,333,1759.21
16.8378,8,331,2172.86
16.9269,5,334,1421.26
17.0146,6,333,1790.93
17.1051,8,330,2094.31
17.1959,5,333,1466.92
17.2842,6,332,1665.65
17.3737,8,330,2089.36
17.4637,6,332,1871.88
17.5522,5,333,1522.04
17.6426,5,333,1549.68
17.7314,5,333,1366.79
17.8217,7,331,2066.41
17.9119,5,333,1570.57
18.0025,4,334,1198.54
18.0944,6,332,1718.68
18.185,6,332,1784.94
18.2751,3,335,835.345
18.3654,7,331,1894.09
18.4566,5,333,1499.06
18.5477,4,334,1058.4
18.6387,6,332,1663.18
18.729,6,332,1718.94
18.8175,4,333,1130.09
18.9064,5,332,1421.62
18.9982,5,332,1282.94
19.0871,7,330,1853.27
19.1778,6,331,1655.01
19.2658,4,333,1055.24
19.3587,7,330,1893.26
19.4487,5,332,1339.23
19.5379,5,332,1428.85
19.6295,8,329,2098.82
19.7255,4,333,1272.14
19.8247,6,331,1620.8
19.9151,6,331,1679.75
20.0046,4,333,1161.87
20.0934,8,329,2094.75
20.1839,6,331,1665.21
20.2718,3,334,837.528
20.3595,8,329,1979.85
20.4473,6,331,1646.51
20.537,4,333,1249.47
20.6261,8,329,1908.86
20.7151,5,332,1309.44
20.8029,4,333,1202.36
20.8903,7,329,1784.01
20.9781,5,331,1394.71
21.0655,6,330,1570.96
21.1536,7,329,1724.48
21.2409,3,333,877.668
21.3282,8,328,1974.71
21.4164,6,330,1587.54
21.5036,3,333,896.439
21.5912,8,328,1985.88
21.6791,6,330,1681.15
21.767,4,332,1332.8
21.8554,8,328,2046.74
21.9436,5,331,1356.79
22.0319,5,330,1531.52
22.1203,7,328,1623.66
22.2091,3,331,822.625
22.2957,8,326,1927.01
22.3833,7,327,1810.56
22.4714,2,332,680.136
22.5593,8,326,2049.86
22.6487,7,327,1730.05
22.7422,3,331,966.326
22.8279,8,326,2004.51
22.924,6,328,1634.68
23.0214,3,331,1031.35
23.1159,7,327,1684.81
23.2097,4,330,1088.54
23.3058,5,329,1438.35
23.4055,7,327,1648.06
23.5054,2,332,663.581
23.6016,7,327,1759.84
23.6992,6,328,1517.11
23.7981,2,332,696.937
23.8939,7,327,1761.2
23.985,4,330,1017.05
24.0741,3,331,958.865
24.1652,6,328,1764.26
24.2555,2,332,584.177
24.3501,4,330,1221.67
24.4437,5,329,1222.73
24.5345,2,332,576.387
24.6279,7,326,1688.38
24.7197,5,328,1292.23
24.8108,2,331,622.29
24.902,6,327,1483.82
24.9934,5,328,1184.79
25.0814,3,330,917.188
25.1698,6,327,1542.46
25.2598,4,329,964.105
25.3458,4,329,1096.37
25.4327,5,328,1166.34
25.52,4,329,1093.43
25.6071,6,326,1745.59
25.695,6,326,1630.52
25.7814,3,329,1061.35
25.8686,7,325,1881.76
25.9561,7,325,1809.32
26.0423,3,328,991.001
26.1289,7,324,1867.63
26.2161,5,326,1232.72
26.3014,4,327,1172.23
26.3875,7,324,1941.02
26.4732,5,326,1532.07
26.5586,6,325,1690.5
26.6456,7,324,1932.54
26.731,3,328,1152.03
26.8177,8,323,2257.86
26.9034,7,324,1845.06
26.9899,3,328,1004.02
27.0765,7,324,1883.98
27.1615,7,324,2067.79
27.2511,3,328,1059.12
27.3403,6,325,1855.2
27.4272,6,325,1643.68
27.5126,5,326,1704.74
27.5998,6,325,1784.07
27.6883,6,325,1831.27
27.7764,6,325,1743.47
27.8649,6,325,1862.35
27.9588,4,327,1183.99
28.0483,7,324,1939.98
28.1414,7,324,1962.33
28.2301,3,327,982.025
28.3253,6,324,1676.35
28.4205,7,323,1821.57
28.5071,5,325,1503.87
28.5997,6,324,1801.4
28.6935,6,324,1751.64
28.786,5,325,1644.07
28.8758,8,322,2387.58
28.9686,4,326,1238.13
29.0547,8,322,2542.26
29.1417,7,322,1832.45
29.236,5,324,1630.61
29.3339,7,321,1821.93
29.4217,9,319,2533.85
29.5151,6,322,1956.85
29.6037,7,321,2052.53
29.6892,7,321,2089.93
29.7741,5,323,1579.13
29.8586,7,321,1966.47
29.9444,6,322,1840.13
30.0295,7,321,2151.69
30.1154,7,321,2039.67
30.2007,5,323,1645.75
30.2844,7,321,1928.76
30.3706,8,320,2072.44
30.4551,5,323,1533.98
30.5407,7,321,2122.41
