0.119474,8,342,2168.79
0.222999,8,342,2067.55
0.318675,8,342,2065.57
0.413513,8,342,1958.81
0.508292,8,342,1887.36
0.602184,8,342,1795.17
0.69605,8,342,1971.61
0.790074,8,342,1908.93
0.883191,8,342,1900.5
0.977645,8,342,1790.47
1.07175,8,342,1730.18
1.16586,8,342,1759.49
1.2589,7,343,1604.87
1.35268,7,343,1572.79
1.44681,7,343,1556.12
1.54043,7,342,1610.39
1.63386,7,342,1636.61
1.72752,7,342,1613.08
1.82245,7,342,1570.45
1.91469,6,343,1382.37
2.00919,7,342,1493.7
2.10302,7,342,1425.34
2.1971,7,342,1608.37
2.29096,8,341,1617.14
2.38443,7,342,1458.52
2.47809,7,342,1502.79
2.57187,8,341,1623.87
2.66539,7,342,1492.07
2.75948,7,342,1452.53
2.85348,5,344,1104.3
2.94617,5,344,1055.89
3.04023,7,342,1417.42
3.13594,6,343,1269.15
3.22908,5,344,1053.13
3.32171,5,344,1009.94
3.4202,6,343,1179.89
3.51526,7,342,1438.46
3.60946,6,343,1238.51
3.70388,6,343,1161.83
3.80275,6,343,1153.89
3.90161,6,343,1235.74
4.00265,6,343,1130.11
4.10086,3,346,654.63
4.19805,6,343,1209.59
4.29331,4,345,821.592
4.39173,3,346,710.033
4.49064,3,346,655.254
4.58778,4,345,807.85
4.68372,3,346,678.752
4.77829,4,345,762.921
4.87237,4,345,751.202
4.9671,3,346,648.406
5.06211,3,346,669.957
5.15622,3,346,682.532
5.25338,4,345,859.676
5.34922,4,345,867.64
5.44494,4,345,912.933
5.54058,4,345,876.532
5.63956,4,345,885.323
5.73526,4,345,941.745
5.83126,4,345,904.632
5.9283,4,345,950.366
6.02914,5,344,1086.26
6.12271,3,346,756.126
6.2171,5,344,1108.24
6.31313,4,345,895.333
6.41276,3,346,780.492
6.51011,4,345,912.733
6.60593,4,345,869.906
6.70147,3,346,746.233
6.79625,3,346,818.729
6.88992,3,345,767.616
6.98308,3,345,752.439
7.076,3,345,731.011
7.17128,3,344,770.815
7.26618,3,344,731.978
7.36043,3,344,757.139
7.45447,3,344,796.2
7.54698,3,344,713.86
7.64096,3,344,723.499
7.73548,3,344,692.867
7.82949,3,344,690.729
7.92153,3,344,682.803
8.01469,3,344,682.509
8.10873,2,345,484.538
8.20158,3,344,585.153
8.29423,2,345,505.436
8.38627,3,344,622.088
8.47933,3,344,646.821
8.57224,2,345,480.383
8.66381,3,344,645.753
8.76048,3,344,726.12
8.85844,2,345,501.056
8.96644,2,345,463.829
9.06749,2,345,506.154
9.17526,3,344,647.68
9.27437,4,342,956.702
9.37368,3,343,717.03
9.47354,4,342,916.096
9.57652,3,343,782.7
9.67649,4,342,1013.56
9.77524,4,342,959.111
9.87118,3,343,756.255
9.96579,4,342,857.203
10.0609,4,342,933.618
10.1564,3,343,784.296
10.254,3,342,868.469
10.3483,4,341,994.69
10.4439,3,342,789.579
10.5377,4,341,882.589
10.6324,3,342,739.832
10.7267,4,341,910.908
10.8203,4,341,901.291
10.9137,3,342,708.291
11.0072,4,340,888.885
11.1012,4,340,878.298
11.1944,2,342,531.12
11.2874,4,340,859.221
11.3804,4,340,963.804
11.4707,2,342,551.769
11.565,4,340,885.455
11.6562,2,342,489.31
11.7507,4,340,820.703
11.8439,3,341,665.439
11.9378,3,341,668.036
12.0318,2,342,512.343
12.1257,3,341,575.25
12.2262,3,341,768.287
12.3218,2,342,514.319
12.4154,3,341,724.819
12.5081,2,341,535.886
12.6061,3,339,691.527
12.7017,3,339,667.202
12.7951,2,340,471.66
12.891,3,339,710.998
12.9884,3,339,709.412
13.0818,2,340,458.956
13.1721,3,339,721.882
13.2643,3,339,638.929
13.3554,2,340,423.305
13.445,3,339,567.998
13.5345,2,340,401.602
13.6257,3,339,552.763
13.7169,3,339,574.785
13.8071,2,340,433.073
13.8978,3,339,580.698
13.9883,3,339,542.74
14.078,3,339,621.455
14.168,2,340,394.329
14.2589,3,339,637.18
14.3554,4,338,780.13
14.4511,3,339,649.598
14.5484,4,338,801.203
14.6454,4,338,860.133
14.7363,3,339,638.261
14.8334,4,338,767.841
14.9302,3,339,577.141
15.0293,4,338,769.38
15.1251,3,339,656.419
15.2186,2,340,374.53
15.3085,3,339,595.732
15.3987,4,338,712.705
15.4887,3,338,568.198
15.5793,3,338,567.487
15.6694,3,338,622.181
15.7594,3,338,594.608
15.8493,3,338,632.661
15.9388,3,338,529.971
16.0311,3,338,543.168
16.1206,2,339,402.844
16.2119,4,336,805.205
16.3022,3,337,582.721
16.392,5,335,955.671
16.4817,3,336,611.235
16.5721,4,335,812.769
16.6605,4,335,809.177
16.7492,3,336,630.631
16.8378,4,335,761.813
16.9269,5,334,985.858
17.0146,3,336,554.186
17.1051,4,334,885.556
17.1959,4,334,635.177
17.2842,2,336,378.938
17.3737,2,336,354.746
17.4637,1,337,194.078
17.5522,3,335,521.278
17.6426,2,336,373.657
17.7314,2,336,285.019
17.8217,3,335,514.18
17.9119,2,336,488.514
18.0025,2,336,477.148
18.0944,3,335,592.396
18.185,3,335,697.52
18.2751,3,335,585.718
18.3654,0,338,0
18.4566,2,336,344.425
18.5477,2,336,364.303
18.6387,1,337,230.908
18.729,4,334,746.005
18.8175,3,334,680.379
18.9064,1,336,279.48
18.9982,3,334,600.714
19.0871,1,336,204.06
19.1778,1,336,203.65
19.2658,2,335,338.402
19.3587,1,336,207.589
19.4487,1,336,183.681
19.5379,2,335,402.481
19.6295,0,337,0
19.7255,2,335,318.566
19.8247,2,335,343.867
19.9151,0,337,0
20.0046,2,335,335.18
20.0934,3,334,578.869
20.1839,1,336,244.116
20.2718,3,334,502.18
20.3595,2,335,445.063
20.4473,2,335,452.94
20.537,3,334,661.351
20.6261,1,336,242.284
20.7151,3,334,577.088
20.8029,2,335,442.809
20.8903,0,336,0
20.9781,2,334,312.782
21.0655,1,335,151.768
21.1536,1,335,218.532
21.2409,2,334,316.224
21.3282,1,335,162.689
21.4164,1,335,190.019
21.5036,1,335,215.875
21.5912,2,334,336.849
21.6791,1,335,161.783
21.767,1,335,155.842
21.8554,2,334,403.43
21.9436,3,333,617.32
22.0319,2,333,399.305
22.1203,2,333,453.066
22.2091,3,331,616.56
22.2957,2,332,415.821
22.3833,2,332,408.033
22.4714,3,331,645.359
22.5593,2,332,434.997
22.6487,2,332,437.426
22.7422,2,332,386.035
22.8279,2,332,382.433
22.924,3,331,583.713
23.0214,2,332,362.608
23.1159,3,331,692.538
23.2097,4,330,823.554
23.3058,3,331,713.826
23.4055,3,331,761.964
23.5054,4,330,875.467
23.6016,3,331,687.803
23.6992,3,331,737.228
23.7981,3,331,696.346
23.8939,4,330,855.234
23.985,3,331,709.785
24.0741,2,332,556.994
24.1652,3,331,720.009
24.2555,3,331,788.704
24.3501,2,332,572.78
24.4437,3,331,768.79
24.5345,3,331,708.688
24.6279,3,330,666.647
24.7197,3,330,691.184
24.8108,4,329,798.349
24.902,3,330,631.271
24.9934,3,330,662.838
25.0814,2,331,507.577
25.1698,3,330,685.907
25.2598,4,329,804.174
25.3458,2,331,566.312
25.4327,3,330,684.699
25.52,3,330,667.999
25.6071,2,330,488.677
25.695,3,329,705.519
25.7814,3,329,661.35
25.8686,2,330,506.417
25.9561,3,329,746.948
26.0423,2,329,595.126
26.1289,3,328,757.772
26.2161,3,328,757.005
26.3014,2,329,513.695
26.3875,2,329,545.753
26.4732,2,329,576.584
26.5586,3,328,690.693
26.6456,3,328,678.072
26.731,2,329,637.075
26.8177,3,328,709.095
26.9034,3,328,708.192
26.9899,2,329,494.39
27.0765,3,328,698.685
27.1615,2,329,502.934
27.2511,3,328,589.217
27.3403,2,329,434.813
27.4272,2,329,462.215
27.5126,3,328,569.623
27.5998,2,329,419.03
27.6883,2,329,416.393
27.7764,1,330,236.132
27.8649,2,329,526.056
27.9588,2,329,447.19
28.0483,2,329,448.558
28.1414,3,328,654.296
28.2301,2,328,399.411
28.3253,1,329,280.21
28.4205,3,327,575.207
28.5071,3,327,565.841
